id,invoice_id,produk_id,quantity,payment_id,jenis_pesanan,kurir_id,tanggal_transaksi,customer_id
1801,1347,4,2,6,1,2,2021-11-22,51
1802,1348,10,3,1,1,3,2021-11-22,86
1803,1349,14,1,5,1,2,2021-11-23,19
1804,1349,19,2,5,1,2,2021-11-23,19
1805,1350,18,2,4,1,3,2021-11-23,30
1806,1351,11,3,5,2,,2021-11-23,57
1807,1352,2,2,5,1,2,2021-11-24,84
1808,1353,12,3,2,2,,2021-11-24,74
1809,1354,17,3,5,2,,2021-11-24,13
1810,1355,16,1,1,2,,2021-11-25,22
1811,1356,2,3,3,2,,2021-11-26,60
1812,1357,15,1,1,2,,2021-11-26,13
1813,1358,13,1,4,2,,2021-11-26,48
1814,1358,19,2,4,2,,2021-11-26,48
1815,1359,13,3,3,1,2,2021-11-26,32
1816,1360,7,3,2,1,2,2021-11-26,32
1817,1361,7,3,1,1,1,2021-11-26,69
1818,1362,14,2,6,1,1,2021-11-27,29
1819,1363,5,3,1,2,,2021-11-27,33
1820,1364,11,3,3,2,,2021-11-27,100
1821,1365,10,2,4,1,3,2021-11-27,74
1822,1366,14,2,5,1,1,2021-11-27,93
1823,1366,25,1,5,1,1,2021-11-27,57
1824,1367,3,2,1,1,2,2021-11-28,87
1825,1368,11,2,5,1,2,2021-11-28,39
1826,1369,14,2,2,2,,2021-11-29,55
1827,1370,16,2,4,2,,2021-11-30,46
1828,1371,1,2,3,1,3,2021-11-30,79
1829,1371,21,2,3,1,3,2021-11-30,79
1830,1372,13,3,4,1,1,2021-11-30,40
1831,1373,8,3,5,2,,2021-12-01,32
1832,1374,12,2,2,2,,2021-12-01,97
1833,1375,4,1,6,2,,2021-12-01,89
1834,1376,14,2,1,1,1,2021-12-01,97
1835,1376,20,2,1,1,1,2021-12-01,97
1836,1376,21,1,1,1,1,2021-12-01,97
1837,1376,23,1,1,1,1,2021-12-01,97
1838,1377,2,3,6,2,,2021-12-02,66
1839,1377,29,1,6,2,,2021-12-02,96
1840,1378,13,3,2,2,,2021-12-02,88
1841,1379,2,1,4,2,,2021-12-02,33
1842,1379,30,2,4,2,,2021-12-02,60
1843,1380,18,2,2,2,,2021-12-02,20
1844,1381,3,2,4,1,3,2021-12-02,29
1845,1382,16,2,4,2,,2021-12-02,48
1846,1383,16,3,1,2,,2021-12-03,35
1847,1384,3,2,1,1,1,2021-12-03,35
1848,1385,17,3,5,2,,2021-12-03,73
1849,1385,19,2,5,2,,2021-12-03,73
1850,1386,4,1,6,2,,2021-12-03,90
1851,1387,7,1,1,1,3,2021-12-04,20
1852,1387,28,1,1,1,3,2021-12-04,24
1853,1388,6,3,5,1,3,2021-12-04,10
1854,1388,23,2,5,1,3,2021-12-04,10
1855,1388,26,2,5,1,3,2021-12-04,95
1856,1389,2,3,6,1,1,2021-12-04,53
1857,1390,4,2,6,1,3,2021-12-04,34
1858,1390,19,2,6,1,3,2021-12-04,34
1859,1391,3,1,5,2,,2021-12-05,64
1860,1391,22,1,5,2,,2021-12-05,64
1861,1392,7,2,3,2,,2021-12-05,2
1862,1392,19,2,3,2,,2021-12-05,2
1863,1393,3,2,5,1,3,2021-12-05,62
1864,1393,21,1,5,1,3,2021-12-05,62
1865,1394,18,1,6,1,3,2021-12-05,47
1866,1395,13,2,6,1,2,2021-12-05,79
1867,1396,6,1,2,1,3,2021-12-06,16
1868,1397,12,3,5,1,2,2021-12-06,39
1869,1398,4,2,1,1,1,2021-12-07,80
1870,1399,4,1,5,2,,2021-12-07,34
1871,1400,12,3,3,1,3,2021-12-08,25
1872,1401,9,1,3,1,1,2021-12-08,97
1873,1402,1,3,1,2,,2021-12-08,52
1874,1402,20,1,1,2,,2021-12-08,52
1875,1403,17,1,1,1,1,2021-12-09,67
1876,1404,5,3,2,2,,2021-12-10,38
1877,1405,7,3,4,2,,2021-12-10,12
1878,1406,10,3,5,1,3,2021-12-10,38
1879,1406,29,1,5,1,3,2021-12-10,96
1880,1407,13,2,4,1,1,2021-12-10,48
1881,1407,28,2,4,1,1,2021-12-10,24
1882,1408,7,3,2,1,3,2021-12-10,44
1883,1408,22,1,2,1,3,2021-12-10,44
1884,1408,25,2,2,1,3,2021-12-10,57
1885,1409,10,3,4,2,,2021-12-10,87
1886,1410,13,3,5,1,1,2021-12-10,52
1887,1411,7,1,6,2,,2021-12-11,46
1888,1411,26,2,6,2,,2021-12-11,95
1889,1412,14,2,1,1,1,2021-12-11,3
1890,1412,19,2,1,1,1,2021-12-11,3
1891,1412,28,2,1,1,1,2021-12-11,24
1892,1413,12,3,3,2,,2021-12-11,47
1893,1413,25,1,3,2,,2021-12-11,57
1894,1414,7,2,4,1,3,2021-12-11,48
1895,1415,13,2,6,2,,2021-12-12,46
1896,1415,20,2,6,2,,2021-12-12,46
1897,1415,27,2,6,2,,2021-12-12,95
1898,1416,17,2,3,2,,2021-12-12,51
1899,1417,7,1,4,2,,2021-12-12,29
1900,1417,19,2,4,2,,2021-12-12,29
1901,1418,1,2,1,2,,2021-12-12,40
1902,1419,1,3,1,2,,2021-12-12,60
1903,1420,17,2,5,2,,2021-12-13,1
1904,1421,1,2,5,2,,2021-12-13,49
1905,1422,16,3,1,1,3,2021-12-13,91
1906,1423,10,2,6,2,,2021-12-13,59
1907,1423,19,2,6,2,,2021-12-13,59
1908,1424,4,1,5,1,2,2021-12-13,10
1909,1425,6,3,6,1,2,2021-12-14,94
1910,1426,9,2,4,1,3,2021-12-15,94
1911,1426,30,1,4,1,3,2021-12-15,60
1912,1427,5,1,6,2,,2021-12-15,52
1913,1427,23,1,6,2,,2021-12-15,52
1914,1428,18,3,3,1,2,2021-12-15,74
1915,1428,20,2,3,1,2,2021-12-15,74
1916,1429,10,2,5,2,,2021-12-15,86
1917,1430,13,3,2,2,,2021-12-16,86
1918,1431,13,2,6,1,1,2021-12-16,67
1919,1432,3,3,5,2,,2021-12-17,74
1920,1433,5,2,6,1,3,2021-12-17,52
1921,1433,24,1,6,1,3,2021-12-17,21
1922,1434,4,2,4,1,3,2021-12-17,97
1923,1435,7,3,3,2,,2021-12-17,5
1924,1436,15,2,1,2,,2021-12-17,70
1925,1437,2,2,4,1,2,2021-12-17,38
1926,1438,6,2,5,1,1,2021-12-18,52
1927,1439,11,3,3,1,2,2021-12-18,30
1928,1440,2,1,3,1,3,2021-12-18,10
1929,1441,13,1,5,2,,2021-12-18,40
1930,1442,7,2,1,2,,2021-12-18,53
1931,1443,14,2,4,2,,2021-12-19,20
1932,1444,17,2,3,1,1,2021-12-19,75
1933,1445,5,3,2,1,1,2021-12-19,88
1934,1446,10,1,4,1,1,2021-12-19,30
1935,1446,21,2,4,1,1,2021-12-19,30
1936,1447,10,3,1,2,,2021-12-19,83
1937,1447,20,2,1,2,,2021-12-19,83
1938,1448,17,1,6,1,3,2021-12-20,21
1939,1449,15,2,1,1,2,2021-12-20,37
1940,1449,21,2,1,1,2,2021-12-20,37
1941,1450,14,2,5,2,,2021-12-20,36
1942,1451,17,2,2,2,,2021-12-21,59
1943,1452,3,2,2,1,3,2021-12-21,55
1944,1453,12,3,4,1,2,2021-12-21,87
1945,1454,18,3,5,2,,2021-12-21,34
1946,1455,6,1,3,1,3,2021-12-21,93
1947,1456,9,1,1,2,,2021-12-22,84
1948,1457,8,1,3,2,,2021-12-22,44
1949,1458,9,3,5,2,,2021-12-22,52
1950,1458,20,1,5,2,,2021-12-22,52
1951,1459,8,1,1,2,,2021-12-23,18
1952,1460,17,3,6,1,2,2021-12-23,64
1953,1461,18,3,5,1,3,2021-12-23,90
1954,1462,10,3,2,2,,2021-12-24,65
1955,1462,20,1,2,2,,2021-12-24,65
1956,1463,3,2,5,1,2,2021-12-24,80
1957,1464,3,3,2,1,3,2021-12-24,46
1958,1464,28,1,2,1,3,2021-12-24,24
1959,1465,8,2,4,2,,2021-12-24,5
1960,1466,15,3,5,1,2,2021-12-25,5
1961,1467,5,3,3,1,2,2021-12-25,42
1962,1467,19,1,3,1,2,2021-12-25,42
1963,1467,25,2,3,1,2,2021-12-25,57
1964,1468,13,3,5,2,,2021-12-25,12
1965,1469,6,2,4,2,,2021-12-25,100
1966,1470,6,3,5,2,,2021-12-25,28
1967,1470,30,2,5,2,,2021-12-25,60
1968,1471,10,2,4,2,,2021-12-26,1
1969,1472,17,2,3,2,,2021-12-26,79
1970,1472,20,2,3,2,,2021-12-26,79
1971,1473,1,2,5,2,,2021-12-26,82
1972,1474,3,3,3,2,,2021-12-26,14
1973,1475,16,3,5,2,,2021-12-27,32
1974,1476,4,1,1,1,1,2021-12-27,85
1975,1477,5,2,3,2,,2021-12-27,24
1976,1478,7,2,5,1,3,2021-12-27,90
1977,1479,18,2,2,2,,2021-12-27,87
1978,1479,21,1,2,2,,2021-12-27,87
1979,1479,21,1,2,2,,2021-12-27,87
1980,1480,13,1,6,1,2,2021-12-28,47
1981,1481,10,2,3,1,1,2021-12-28,55
1982,1482,10,1,5,2,,2021-12-28,41
1983,1483,6,3,2,1,2,2021-12-28,21
1984,1484,14,1,6,2,,2021-12-28,9
1985,1485,16,2,5,2,,2021-12-29,98
1986,1486,12,3,1,1,1,2021-12-29,79
1987,1487,18,3,3,2,,2021-12-29,27
1988,1488,1,2,2,2,,2021-12-29,53
1989,1488,19,2,2,2,,2021-12-29,53
1990,1489,11,3,2,2,,2021-12-29,89
1991,1490,14,1,4,2,,2021-12-30,70
1992,1491,13,3,4,2,,2021-12-30,3
1993,1492,6,1,1,2,,2021-12-30,93
1994,1493,15,3,1,2,,2021-12-31,2
1995,1494,12,3,1,1,3,2021-12-31,55
1996,1494,31,1,1,1,3,2021-12-31,35
